TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
3453,370,2020,9,Couples,1,1.8
3454,472,2023,1,Business,243,3.9
3455,656,2018,9,Solo,368,4.7
3456,854,2020,5,Business,75,3.6
3457,130,2018,11,Friends,495,1.6
3458,516,2021,9,Solo,340,2.9
3459,821,2023,9,Business,148,3.0
3460,728,2021,9,Couples,449,4.1
3461,148,2019,10,Couples,296,1.7
3462,23,2021,7,Couples,357,4.8
3463,244,2018,2,Friends,297,4.0
3464,832,2023,6,Friends,128,1.1
3465,303,2021,7,Family,19,1.4
3466,902,2018,3,Business,127,1.1
3467,90,2022,4,Couples,109,2.3
3468,634,2022,7,Business,2,2.2
3469,175,2021,12,Family,307,4.5
3470,872,2023,10,Friends,291,1.8
3471,984,2023,9,Solo,313,4.2
3472,370,2018,6,Family,407,1.5
3473,216,2019,4,Friends,467,4.1
3474,551,2023,2,Friends,456,3.6
3475,778,2023,7,Business,73,2.0
3476,845,2019,4,Family,92,4.9
3477,956,2019,3,Family,131,2.4
3478,994,2021,9,Friends,125,3.1
3479,933,2020,6,Couples,77,1.7
3480,116,2021,1,Solo,238,4.7
3481,264,2023,2,Family,355,3.6
3482,466,2022,10,Family,145,1.7
3483,783,2022,3,Family,184,2.7
3484,311,2021,6,Friends,240,4.3
3485,780,2019,3,Friends,250,4.5
3486,526,2021,4,Family,433,1.8
3487,185,2019,6,Family,399,4.9
3488,53,2020,3,Couples,266,3.2
3489,57,2022,11,Friends,328,4.8
3490,124,2020,7,Family,198,1.1
3491,244,2020,7,Solo,112,1.6
3492,385,2021,12,Solo,306,4.8
3493,535,2022,1,Family,139,2.1
3494,141,2018,12,Business,115,4.8
3495,392,2022,2,Couples,171,1.2
3496,570,2020,10,Business,272,2.0
3497,96,2023,10,Solo,216,4.2
3498,926,2023,6,Business,9,4.4
3499,371,2020,7,Couples,344,3.5
3500,50,2021,5,Family,335,2.9
3501,307,2021,11,Couples,421,3.8
3502,641,2020,8,Family,124,2.5
3503,263,2022,4,Couples,97,3.4
3504,895,2022,1,Friends,302,2.2
3505,684,2018,8,Couples,71,2.5
3506,602,2021,10,Friends,465,1.9
3507,716,2020,11,Friends,99,3.9
3508,506,2018,11,Couples,44,3.8
3509,855,2019,6,Friends,46,2.0
3510,639,2019,6,Business,467,2.8
3511,187,2021,4,Solo,70,2.2
3512,83,2021,1,Solo,263,3.1
3513,345,2022,9,Solo,366,1.9
3514,193,2022,6,Couples,81,3.8
3515,368,2023,4,Family,227,4.3
3516,93,2023,1,Business,215,3.2
3517,943,2020,9,Couples,143,3.8
3518,122,2018,9,Solo,443,4.8
3519,89,2018,4,Friends,208,2.5
3520,600,2023,5,Friends,119,2.2
3521,69,2020,10,Business,226,1.7
3522,27,2018,7,Business,33,2.2
3523,488,2018,6,Friends,423,4.2
3524,176,2021,7,Family,424,2.3
3525,663,2023,3,Friends,249,4.1
3526,416,2018,5,Business,268,1.1
3527,50,2018,11,Family,58,1.3
3528,489,2021,12,Solo,61,1.4
3529,949,2018,9,Couples,56,3.2
3530,550,2020,6,Friends,308,1.1
3531,272,2019,4,Family,302,3.2
3532,423,2018,5,Friends,109,4.9
3533,391,2020,1,Couples,499,3.2
3534,467,2023,12,Family,160,4.4
3535,932,2020,2,Friends,212,4.3
3536,276,2022,2,Solo,437,3.7
3537,54,2018,6,Solo,84,3.0
3538,620,2020,11,Solo,414,1.4
3539,504,2018,4,Business,453,3.8
3540,882,2020,4,Friends,307,4.7
3541,803,2019,4,Family,433,4.6
3542,35,2023,4,Couples,62,4.9
3543,430,2021,7,Solo,292,1.8
3544,842,2022,3,Family,331,4.2
3545,933,2022,8,Solo,119,2.3
3546,731,2021,8,Solo,207,1.1
3547,813,2019,9,Family,283,4.8
3548,726,2022,11,Couples,16,4.8
3549,502,2018,12,Business,185,2.4
3550,738,2018,7,Friends,61,1.8
3551,921,2018,2,Business,45,1.8
3552,608,2021,5,Solo,341,2.6
3553,346,2023,9,Couples,284,4.3
3554,544,2022,3,Friends,159,4.1
3555,344,2018,3,Family,190,4.2
3556,799,2023,6,Family,379,3.0
3557,795,2023,10,Solo,409,4.6
3558,552,2018,12,Friends,256,2.3
3559,789,2021,10,Friends,235,3.0
3560,436,2020,4,Couples,426,2.9
3561,760,2019,1,Couples,352,1.5
3562,839,2020,10,Business,329,3.9
3563,1,2018,11,Friends,272,1.1
3564,299,2020,9,Couples,51,2.1
3565,973,2019,2,Family,316,4.6
3566,81,2023,3,Business,155,4.7
3567,393,2022,2,Couples,32,4.9
3568,668,2019,5,Business,311,3.3
3569,708,2022,5,Friends,355,2.2
3570,115,2023,11,Solo,136,2.3
3571,492,2022,8,Friends,350,4.9
3572,365,2021,3,Solo,153,3.8
3573,486,2022,7,Friends,263,2.7
3574,559,2019,9,Solo,412,1.3
3575,487,2021,3,Business,317,4.8
3576,927,2023,5,Friends,141,2.8
3577,3,2022,6,Business,1,4.7
3578,632,2022,10,Couples,488,2.2
3579,142,2021,2,Friends,219,5.0
3580,93,2022,7,Family,428,4.9
3581,981,2018,10,Business,105,3.1
3582,148,2019,1,Solo,500,2.6
3583,990,2019,3,Couples,444,3.5
3584,170,2018,4,Family,37,4.0
3585,485,2020,2,Family,499,1.7
3586,969,2019,4,Family,398,3.2
3587,972,2023,2,Solo,234,3.6
3588,542,2022,9,Friends,299,2.7
3589,401,2021,11,Solo,184,1.6
3590,989,2021,9,Solo,137,4.0
3591,385,2020,5,Couples,86,2.1
3592,834,2018,8,Friends,61,1.7
3593,737,2020,10,Family,268,3.1
3594,788,2018,9,Couples,304,2.4
3595,999,2021,5,Solo,269,1.3
3596,480,2021,3,Couples,368,2.4
3597,160,2019,6,Solo,172,2.0
3598,757,2018,11,Family,472,4.9
3599,248,2019,7,Family,265,4.1
3600,328,2019,8,Family,175,1.5
3601,197,2019,5,Couples,76,2.5
3602,822,2022,6,Couples,146,3.6
3603,755,2023,10,Business,339,2.1
3604,721,2020,9,Couples,249,1.2
3605,894,2019,5,Friends,24,3.0
3606,948,2021,12,Family,6,2.1
3607,855,2023,12,Family,349,3.6
3608,549,2018,1,Friends,205,4.0
3609,824,2022,5,Solo,128,1.4
3610,10,2022,7,Friends,115,2.1
3611,780,2020,10,Business,181,2.5
3612,535,2019,11,Business,384,1.1
3613,893,2020,1,Couples,276,2.4
3614,413,2021,12,Couples,177,1.7
3615,950,2020,8,Solo,470,3.4
3616,673,2021,4,Solo,226,4.9
3617,681,2021,12,Couples,432,4.4
3618,802,2019,6,Family,180,2.7
3619,333,2020,4,Family,279,3.3
3620,828,2019,11,Business,4,3.7
3621,535,2020,7,Family,248,3.1
3622,187,2023,8,Couples,432,3.7
3623,71,2018,4,Family,316,4.9
3624,327,2019,10,Solo,405,2.1
3625,29,2021,6,Business,263,4.1
3626,502,2019,4,Friends,53,4.4
3627,346,2020,10,Friends,488,1.1
3628,285,2022,8,Business,403,1.3
3629,797,2018,9,Couples,362,3.7
3630,261,2018,6,Family,306,2.7
3631,194,2018,3,Solo,106,2.6
3632,111,2020,2,Friends,51,4.8
3633,696,2020,2,Solo,185,2.2
3634,122,2022,4,Friends,369,3.7
3635,243,2019,2,Friends,429,4.4
3636,398,2022,2,Solo,302,2.8
3637,533,2022,6,Friends,167,2.0
3638,755,2019,2,Business,375,3.4
3639,66,2023,7,Friends,448,1.2
3640,560,2018,5,Business,109,2.3
3641,896,2019,7,Business,187,4.4
3642,713,2019,8,Couples,61,4.0
3643,758,2018,1,Friends,403,3.5
3644,926,2019,9,Solo,318,1.6
3645,95,2022,11,Solo,19,1.8
3646,668,2023,7,Business,33,4.2
3647,717,2023,12,Family,114,3.8
3648,35,2022,6,Business,488,3.4
3649,637,2023,8,Solo,122,3.9
3650,7,2020,2,Friends,11,1.4
3651,658,2018,2,Couples,221,2.6
3652,538,2019,9,Business,442,1.8
3653,887,2018,7,Couples,365,1.1
3654,750,2023,1,Business,274,3.7
3655,88,2018,3,Solo,173,3.1
3656,581,2022,9,Friends,66,1.8
3657,901,2022,9,Solo,395,4.6
3658,422,2018,11,Business,114,2.2
3659,935,2021,9,Business,427,2.4
3660,208,2019,9,Solo,193,4.8
3661,379,2023,3,Family,382,2.6
3662,295,2019,3,Couples,65,2.9
3663,10,2018,11,Business,14,1.4
3664,536,2019,12,Family,204,3.8
3665,812,2019,2,Business,192,4.0
3666,697,2023,1,Family,150,2.8
3667,470,2018,5,Solo,345,1.3
3668,712,2019,10,Couples,130,4.4
3669,11,2021,12,Business,139,2.5
3670,668,2022,4,Couples,386,4.2
3671,334,2019,4,Family,170,1.1
3672,662,2023,3,Solo,16,4.3
3673,242,2020,9,Family,217,2.2
3674,461,2021,8,Business,423,3.7
3675,487,2018,11,Couples,438,4.1
3676,297,2022,6,Solo,365,3.6
3677,614,2020,11,Couples,250,4.9
3678,377,2021,7,Friends,141,2.8
3679,216,2021,5,Business,211,1.8
3680,270,2020,9,Friends,427,4.0
3681,105,2023,4,Friends,298,3.6
3682,784,2023,1,Couples,7,2.1
3683,701,2022,2,Family,11,4.8
3684,30,2020,11,Couples,175,1.8
3685,843,2023,5,Family,192,1.6
3686,931,2022,11,Couples,373,2.0
3687,814,2020,3,Solo,325,3.0
3688,375,2023,4,Business,154,4.1
3689,242,2021,1,Family,407,2.2
3690,461,2020,2,Friends,137,2.0
3691,72,2023,7,Family,250,1.1
3692,893,2020,3,Friends,445,2.2
3693,827,2021,12,Couples,341,2.0
3694,991,2021,4,Family,370,1.4
3695,951,2018,9,Couples,200,3.3
3696,11,2021,2,Couples,114,3.5
3697,640,2022,12,Solo,315,1.9
3698,981,2018,5,Couples,462,3.8
3699,721,2023,10,Family,93,2.7
3700,292,2018,4,Solo,139,3.9
3701,997,2021,11,Couples,463,1.3
3702,749,2023,2,Friends,67,2.6
3703,664,2020,1,Family,52,1.7
3704,343,2023,5,Solo,230,3.7
3705,247,2023,8,Business,225,2.4
3706,96,2018,8,Family,263,4.5
3707,649,2022,1,Business,42,2.4
3708,920,2019,10,Business,336,1.4
3709,60,2023,7,Family,265,2.0
3710,193,2020,6,Business,97,1.1
3711,813,2019,11,Solo,327,2.6
3712,213,2020,4,Family,304,3.7
3713,261,2020,10,Solo,213,2.1
3714,72,2021,3,Friends,430,3.2
3715,959,2019,5,Couples,451,4.5
3716,862,2020,1,Friends,30,3.2
3717,370,2018,11,Friends,419,3.7
3718,948,2018,3,Friends,490,3.1
3719,782,2020,12,Couples,465,1.3
3720,2,2019,7,Family,57,2.7
3721,157,2019,11,Friends,288,4.1
3722,158,2023,10,Couples,333,2.4
3723,233,2019,2,Family,333,3.4
3724,374,2023,3,Business,52,3.7
3725,868,2023,7,Family,430,4.5
3726,575,2023,3,Couples,258,4.0
3727,907,2020,7,Friends,83,2.4
3728,605,2022,2,Family,106,3.4
3729,421,2022,11,Friends,100,2.9
3730,600,2018,3,Family,498,2.8
3731,13,2021,10,Business,110,4.0
3732,71,2020,8,Couples,69,3.2
3733,602,2022,10,Solo,381,4.0
3734,930,2018,8,Family,176,2.8
3735,488,2022,5,Friends,407,4.4
3736,923,2023,1,Solo,200,3.6
3737,998,2018,2,Business,479,1.3
3738,689,2018,5,Couples,57,4.9
3739,489,2022,7,Friends,403,2.3
3740,9,2021,4,Business,406,4.1
3741,770,2021,5,Solo,12,2.8
3742,747,2018,4,Solo,46,3.9
3743,271,2022,1,Business,299,3.8
3744,54,2022,10,Friends,400,3.7
3745,343,2020,12,Business,248,4.1
3746,210,2021,4,Couples,497,1.9
3747,699,2021,5,Couples,37,1.6
3748,411,2021,9,Solo,388,2.1
3749,880,2021,4,Solo,59,1.3
3750,412,2021,2,Friends,388,1.6
3751,411,2018,4,Family,463,3.0
3752,103,2018,3,Family,493,2.1
3753,285,2023,7,Solo,31,3.0
3754,935,2021,5,Couples,419,5.0
3755,688,2019,10,Business,221,1.9
3756,694,2020,1,Family,231,1.2
3757,195,2021,10,Couples,490,1.8
3758,803,2022,3,Friends,244,2.9
3759,328,2022,5,Solo,221,4.1
3760,421,2019,10,Family,463,4.3
3761,594,2019,3,Business,413,2.7
3762,330,2022,1,Family,452,1.4
3763,721,2020,7,Solo,480,4.9
3764,553,2019,10,Friends,381,3.6
3765,383,2022,9,Friends,79,4.2
3766,670,2022,1,Business,63,4.3
3767,4,2020,8,Family,2,2.0
3768,316,2022,7,Solo,235,2.8
3769,737,2023,4,Family,166,2.8
3770,954,2018,7,Business,492,1.8
3771,796,2018,5,Friends,428,2.5
3772,413,2019,12,Solo,386,2.3
3773,454,2023,6,Couples,138,1.8
3774,291,2018,10,Solo,325,2.2
3775,891,2020,1,Solo,493,4.0
3776,710,2022,4,Friends,74,1.7
3777,943,2022,7,Couples,273,4.1
3778,64,2020,4,Friends,95,2.7
3779,429,2020,3,Friends,157,1.1
3780,345,2023,12,Family,363,3.1
3781,327,2020,1,Business,185,1.9
3782,931,2020,5,Friends,165,4.3
3783,533,2023,7,Business,263,2.8
3784,351,2020,2,Family,271,2.7
3785,553,2018,9,Solo,252,1.5
3786,271,2021,5,Friends,477,2.6
3787,743,2020,6,Friends,458,2.3
3788,779,2019,6,Business,241,3.6
3789,870,2022,2,Business,107,2.4
3790,747,2021,2,Solo,491,4.6
3791,253,2022,3,Business,234,1.5
3792,886,2023,3,Family,473,4.7
3793,245,2021,10,Solo,68,1.3
3794,45,2021,12,Business,188,1.9
3795,394,2022,4,Business,383,4.5
3796,868,2019,5,Couples,396,4.2
3797,165,2021,6,Friends,116,4.3
3798,945,2023,8,Business,363,5.0
3799,613,2021,5,Couples,270,1.2
3800,203,2019,8,Business,54,3.4
3801,299,2019,4,Business,309,3.5
3802,580,2018,8,Couples,224,2.1
3803,519,2023,4,Family,62,4.0
3804,206,2022,12,Couples,24,1.5
3805,449,2020,11,Business,423,4.3
3806,891,2022,10,Couples,139,3.1
3807,39,2019,10,Family,19,1.0
3808,129,2023,6,Couples,202,3.1
3809,743,2018,11,Family,62,3.5
3810,464,2020,5,Solo,399,3.8
3811,562,2019,10,Solo,234,2.8
3812,309,2021,4,Business,238,4.3
3813,468,2021,2,Friends,37,2.7
3814,478,2018,4,Couples,62,1.8
3815,192,2020,6,Family,67,3.1
3816,237,2023,11,Solo,66,4.1
3817,238,2020,4,Couples,217,4.6
3818,987,2020,12,Solo,456,3.3
3819,875,2020,11,Couples,77,2.3
3820,581,2018,12,Friends,18,2.4
3821,773,2019,9,Solo,60,1.4
3822,384,2020,4,Business,453,2.9
3823,890,2019,5,Family,228,4.0
3824,550,2019,7,Friends,64,1.2
3825,74,2020,7,Business,496,1.4
3826,494,2021,10,Business,178,1.4
3827,3,2019,2,Friends,39,1.5
3828,721,2023,5,Family,442,4.3
3829,256,2019,1,Solo,361,4.6
3830,400,2018,11,Family,242,3.3
3831,178,2019,6,Couples,408,1.5
3832,518,2021,12,Family,438,3.6
3833,991,2020,3,Business,134,4.2
3834,491,2023,2,Family,299,2.7
3835,426,2020,5,Friends,294,1.4
3836,38,2023,5,Friends,56,2.8
3837,322,2023,6,Business,425,2.2
3838,627,2021,12,Business,212,3.6
3839,726,2019,8,Solo,390,2.3
3840,953,2022,12,Solo,412,1.3
3841,582,2022,8,Solo,330,4.0
3842,404,2018,12,Couples,27,3.9
3843,429,2021,10,Friends,288,1.1
3844,446,2019,9,Family,354,4.7
3845,9,2021,9,Couples,164,4.3
3846,506,2022,11,Family,212,3.0
3847,720,2021,10,Couples,453,1.5
3848,612,2020,10,Couples,73,1.5
3849,194,2018,8,Solo,293,3.3
3850,737,2022,8,Friends,492,2.9
3851,324,2020,7,Business,194,1.3
3852,518,2021,2,Business,329,1.8
3853,543,2022,3,Friends,107,2.9
3854,615,2021,6,Friends,130,1.9
3855,324,2022,6,Solo,138,4.9
3856,759,2020,3,Couples,95,1.1
3857,883,2021,12,Couples,36,3.3
3858,558,2021,1,Couples,477,1.8
3859,370,2022,11,Family,250,4.5
3860,510,2023,11,Friends,368,3.2
3861,294,2022,8,Solo,195,4.5
3862,490,2023,8,Friends,305,3.9
3863,363,2018,2,Family,137,2.9
3864,285,2023,4,Business,46,2.7
3865,186,2018,12,Friends,253,2.0
3866,599,2019,2,Family,492,4.9
3867,770,2019,6,Business,466,2.4
3868,953,2019,10,Family,294,3.8
3869,684,2019,6,Business,239,1.4
3870,391,2019,11,Solo,199,2.7
3871,189,2020,5,Business,97,2.5
3872,242,2022,11,Family,243,2.7
3873,470,2018,11,Solo,497,2.8
3874,306,2020,9,Solo,393,2.0
3875,244,2020,4,Family,102,3.6
3876,189,2022,9,Friends,382,2.8
3877,317,2022,11,Solo,110,3.8
3878,514,2020,12,Friends,40,1.2
3879,1000,2019,5,Family,300,2.2
3880,173,2021,5,Business,86,3.1
3881,64,2022,11,Friends,439,3.4
3882,848,2022,10,Solo,298,2.4
3883,68,2023,10,Friends,316,4.8
3884,491,2019,8,Business,381,2.1
3885,319,2022,7,Family,129,1.2
3886,218,2021,3,Couples,431,4.8
3887,602,2021,6,Solo,32,3.7
3888,865,2020,2,Business,2,2.3
3889,735,2023,11,Couples,193,1.7
3890,183,2018,4,Solo,104,2.8
3891,68,2023,11,Solo,383,3.7
3892,172,2021,6,Friends,177,2.2
3893,686,2020,1,Couples,163,2.9
3894,45,2019,1,Solo,291,4.3
3895,900,2019,7,Business,13,1.6
3896,795,2023,7,Family,267,1.4
3897,792,2019,5,Solo,494,4.1
3898,539,2020,10,Business,116,2.9
3899,774,2020,10,Friends,405,4.9
3900,655,2022,8,Friends,179,4.5
3901,71,2022,10,Couples,13,2.6
3902,459,2018,2,Friends,468,1.8
3903,938,2022,7,Couples,467,3.1
3904,860,2020,6,Friends,165,3.7
3905,393,2018,7,Business,112,4.1
3906,509,2021,10,Business,400,1.7
3907,704,2023,10,Family,55,2.0
3908,884,2019,3,Solo,83,2.7
3909,302,2019,8,Friends,372,3.6
3910,527,2020,8,Business,36,1.4
3911,588,2020,9,Family,470,2.3
3912,1000,2022,1,Friends,41,2.4
3913,808,2020,1,Family,242,4.6
3914,672,2021,6,Solo,13,4.5
3915,106,2023,3,Business,209,4.6
3916,214,2021,9,Friends,190,1.4
3917,343,2022,8,Solo,259,3.0
3918,705,2021,11,Family,437,1.1
3919,891,2023,3,Couples,151,2.7
3920,343,2019,8,Business,313,1.5
3921,410,2022,12,Business,312,1.2
3922,215,2022,3,Business,295,1.3
3923,791,2020,12,Solo,24,4.2
3924,941,2018,8,Business,317,3.6
3925,30,2022,2,Solo,179,4.0
3926,305,2022,5,Family,135,1.2
3927,547,2021,1,Family,59,3.1
3928,122,2019,4,Family,355,1.3
3929,567,2023,9,Business,410,2.5
3930,135,2021,4,Friends,434,4.2
3931,951,2018,1,Couples,432,1.9
3932,965,2023,4,Friends,261,2.3
3933,965,2021,12,Friends,178,2.2
3934,547,2021,8,Friends,415,2.3
3935,851,2023,2,Solo,422,2.1
3936,503,2018,7,Family,53,3.3
3937,850,2022,7,Friends,94,2.3
3938,756,2022,4,Couples,29,1.8
3939,953,2020,2,Solo,276,1.3
3940,611,2020,8,Business,347,1.9
3941,260,2018,5,Couples,432,1.5
3942,291,2018,10,Solo,168,1.7
3943,87,2021,11,Friends,162,1.6
3944,90,2020,3,Business,455,4.8
3945,818,2020,8,Business,281,3.6
3946,141,2018,4,Business,337,4.6
3947,352,2020,7,Family,40,1.3
3948,165,2018,1,Couples,437,2.1
3949,498,2023,9,Family,169,4.2
3950,743,2021,8,Couples,297,3.6
3951,272,2020,11,Friends,417,4.1
3952,985,2021,7,Friends,54,1.4
3953,182,2018,4,Family,331,2.9
3954,600,2018,1,Business,54,4.4
3955,868,2018,12,Business,97,3.4
3956,13,2021,1,Solo,21,2.9
3957,990,2023,7,Friends,192,2.9
3958,695,2019,5,Solo,426,2.5
3959,658,2018,5,Family,121,1.4
3960,588,2020,8,Family,279,2.5
3961,371,2019,10,Business,364,4.2
3962,449,2020,9,Family,140,2.2
3963,774,2023,1,Solo,422,2.4
3964,115,2020,4,Business,384,3.5
3965,322,2019,4,Solo,234,3.2
3966,351,2022,4,Business,477,4.8
3967,923,2022,11,Business,301,2.9
3968,150,2018,9,Couples,494,3.1
3969,914,2021,7,Couples,343,2.0
3970,501,2020,9,Solo,283,1.9
3971,691,2021,8,Couples,400,3.3
3972,19,2020,2,Couples,148,4.8
3973,331,2019,6,Family,225,4.3
3974,376,2021,5,Solo,393,2.3
3975,89,2021,6,Family,495,3.0
3976,240,2023,3,Solo,57,3.1
3977,177,2021,10,Family,242,1.1
3978,278,2018,10,Solo,266,4.6
3979,988,2020,10,Friends,498,2.3
3980,85,2022,8,Business,114,1.9
3981,7,2022,8,Business,3,3.5
3982,780,2022,7,Friends,445,2.7
3983,725,2022,11,Friends,30,4.9
3984,424,2021,6,Couples,65,5.0
3985,546,2019,7,Business,276,2.6
3986,772,2018,4,Couples,138,2.8
3987,215,2021,8,Solo,87,1.0
3988,427,2019,11,Solo,437,3.6
3989,759,2020,7,Family,425,4.4
3990,437,2023,11,Solo,134,1.9
3991,420,2018,9,Couples,247,1.7
3992,39,2020,11,Couples,360,3.1
3993,829,2023,1,Family,375,1.6
3994,896,2021,11,Business,183,3.2
3995,411,2018,3,Family,421,1.3
3996,887,2021,10,Family,354,1.5
3997,952,2023,6,Business,438,3.0
3998,452,2022,6,Family,267,2.0
3999,414,2020,12,Solo,184,4.7
4000,282,2021,12,Friends,121,3.1
4001,573,2020,5,Solo,156,3.6
4002,369,2021,12,Family,165,3.2
4003,161,2021,7,Business,87,3.6
4004,892,2021,3,Family,33,1.1
4005,248,2018,3,Couples,265,3.7
4006,519,2020,5,Business,157,4.4
4007,52,2021,12,Business,331,2.9
4008,887,2018,9,Couples,64,4.5
4009,977,2022,12,Couples,119,1.2
4010,239,2020,9,Solo,316,4.0
4011,709,2020,2,Friends,259,3.7
4012,970,2021,7,Couples,368,4.8
4013,790,2022,5,Business,48,2.2
4014,695,2021,9,Solo,184,3.0
4015,491,2019,4,Family,378,2.4
4016,841,2021,5,Family,196,1.1
4017,419,2019,10,Business,399,3.2
4018,762,2018,7,Family,298,3.6
4019,692,2023,11,Couples,329,4.9
4020,491,2019,1,Family,368,1.3
4021,816,2021,7,Solo,77,3.3
4022,148,2018,9,Business,304,1.6
4023,807,2023,11,Couples,14,2.1
4024,427,2023,11,Solo,246,4.5
4025,255,2022,3,Friends,201,4.3
4026,173,2018,10,Business,139,4.0
4027,661,2018,5,Family,425,3.8
4028,457,2019,1,Solo,378,4.3
4029,226,2018,2,Family,217,4.3
4030,886,2021,8,Solo,347,1.7
4031,553,2022,8,Solo,244,2.1
4032,88,2021,1,Business,359,1.0
4033,998,2019,3,Couples,491,1.6
4034,144,2022,6,Friends,463,4.7
4035,594,2018,1,Friends,369,2.3
4036,555,2022,12,Solo,350,4.7
4037,228,2023,8,Couples,236,3.5
4038,807,2020,12,Friends,91,3.9
4039,85,2022,12,Family,31,4.3
4040,749,2020,6,Solo,344,4.7
4041,439,2018,8,Family,355,1.7
4042,839,2020,11,Couples,457,4.3
4043,388,2019,4,Family,194,4.5
4044,284,2022,6,Friends,19,2.1
4045,220,2018,3,Friends,39,4.1
4046,754,2018,4,Couples,485,3.7
4047,357,2018,11,Solo,34,3.1
4048,303,2023,5,Family,362,2.5
4049,308,2018,5,Friends,66,4.9
4050,14,2020,5,Solo,368,2.1
4051,950,2021,3,Business,109,2.2
4052,275,2019,10,Solo,263,4.4
4053,973,2021,5,Couples,421,2.5
4054,951,2018,11,Business,431,2.7
4055,527,2021,9,Couples,46,1.3
4056,149,2023,3,Solo,376,4.7
4057,664,2022,4,Couples,454,2.1
4058,70,2019,2,Solo,384,1.6
4059,179,2020,10,Friends,97,4.4
4060,753,2021,9,Family,86,1.3
4061,831,2020,10,Family,300,4.4
4062,407,2022,9,Family,415,1.3
4063,48,2018,3,Family,424,1.3
4064,525,2019,8,Family,266,1.5
4065,854,2020,11,Friends,35,4.4
4066,904,2022,6,Business,490,2.1
4067,177,2020,4,Friends,475,1.9
4068,672,2021,9,Couples,33,2.9
4069,505,2019,9,Business,456,1.3
4070,525,2022,7,Couples,82,2.3
4071,540,2019,6,Business,68,4.2
4072,865,2022,5,Family,81,4.4
4073,257,2018,11,Friends,405,2.1
4074,487,2022,12,Family,50,1.4
4075,973,2022,4,Couples,37,2.5
4076,629,2021,12,Friends,293,1.6
4077,795,2022,12,Business,285,2.9
4078,868,2022,4,Couples,357,1.3
4079,875,2022,5,Business,490,1.6
4080,474,2023,1,Solo,383,1.2
4081,992,2021,11,Couples,417,2.4
4082,414,2023,5,Business,253,3.0
4083,977,2018,12,Family,108,1.2
4084,701,2022,7,Couples,442,1.7
4085,571,2018,7,Business,314,4.4
4086,552,2023,3,Solo,385,2.0
4087,528,2019,8,Business,110,1.3
4088,190,2020,11,Family,328,3.5
4089,992,2019,6,Family,6,4.6
4090,632,2021,12,Business,228,1.2
4091,698,2023,5,Couples,277,3.2
4092,214,2019,3,Family,273,1.0
4093,608,2020,1,Family,491,2.9
4094,993,2023,8,Family,194,3.1
4095,523,2020,1,Solo,253,2.2
4096,450,2020,5,Solo,314,4.2
4097,467,2020,10,Business,46,1.1
4098,769,2020,7,Solo,306,3.9
4099,872,2020,4,Solo,386,2.6
4100,852,2022,3,Friends,477,4.7
4101,703,2019,8,Friends,197,1.2
4102,397,2020,10,Solo,375,1.6
4103,135,2023,1,Couples,352,1.9
4104,288,2023,10,Couples,370,1.5
4105,827,2023,10,Friends,413,3.8
4106,651,2020,12,Family,2,2.6
4107,176,2018,6,Couples,496,3.9
4108,244,2022,7,Couples,284,4.9
4109,114,2018,10,Solo,105,1.6
4110,434,2020,8,Business,351,3.9
4111,878,2023,2,Solo,409,1.2
4112,64,2019,9,Solo,233,1.1
4113,409,2018,2,Couples,98,2.5
4114,375,2023,1,Couples,312,3.1
4115,560,2018,4,Friends,210,2.1
4116,43,2020,8,Family,390,2.5
4117,926,2023,1,Solo,20,2.3
4118,365,2023,7,Friends,483,3.2
4119,803,2021,12,Friends,405,4.9
4120,228,2020,10,Family,86,2.6
4121,710,2018,12,Family,12,3.1
4122,606,2020,9,Family,373,3.4
4123,386,2021,5,Business,58,2.2
4124,957,2019,10,Solo,284,4.2
4125,636,2022,1,Solo,138,1.1
4126,609,2021,11,Solo,245,1.1
4127,173,2019,11,Solo,358,1.6
4128,528,2018,6,Couples,494,3.1
4129,575,2023,2,Couples,141,2.8
4130,416,2022,5,Family,99,3.2
4131,522,2019,12,Business,134,2.0
4132,54,2022,2,Family,98,4.0
4133,183,2019,10,Family,60,1.3
4134,105,2021,3,Friends,212,2.7
4135,952,2020,7,Family,378,1.1
4136,171,2021,2,Solo,286,1.3
4137,10,2022,2,Family,468,3.6
